Entity,Code,Year,"Average years of schooling gender ratio, 15-64 year olds"
Malawi,MWI,1885,1
Malawi,MWI,1890,1
Malawi,MWI,1895,1
Malawi,MWI,1900,0.5
Malawi,MWI,1905,0.5
Malawi,MWI,1910,0.42105263
Malawi,MWI,1915,0.4242424
Malawi,MWI,1920,0.42222223
Malawi,MWI,1925,0.54545456
Malawi,MWI,1930,0.51428574
Malawi,MWI,1935,0.4823529
Malawi,MWI,1940,0.47524753
Malawi,MWI,1945,0.46610174
Malawi,MWI,1950,0.4637681
Malawi,MWI,1955,0.45394737
Malawi,MWI,1960,0.45000002
Malawi,MWI,1965,0.45652172
Malawi,MWI,1970,0.46288207
Malawi,MWI,1975,0.5169811
Malawi,MWI,1980,0.6123779
Malaysia,MYS,2015,0.99133444
Malaysia,MYS,2020,1.0058725
Malaysia,MYS,2025,1.014646
Malaysia,MYS,2030,1.0181103
Malaysia,MYS,2035,1.0153139
Malaysia,MYS,2040,1.0141686
Malaysia,MYS,1985,0.8087292
Malaysia,MYS,1990,0.8769051
Malaysia,MYS,1995,0.9053905
Malaysia,MYS,2000,0.9317719
Malaysia,MYS,2005,0.9585342
Malaysia,MYS,2010,0.9737081
Malaysia,MYS,1870,0.5
Malaysia,MYS,1875,0.5
Malaysia,MYS,1880,0.6666667
Malaysia,MYS,1885,0.5
Malaysia,MYS,1890,0.5
Malaysia,MYS,1895,0.375
Malaysia,MYS,1900,0.5
Malaysia,MYS,1905,0.24137932
Malaysia,MYS,1910,0.18750001
Malaysia,MYS,1915,0.1617647
Malaysia,MYS,1920,0.26086956
Malaysia,MYS,1925,0.2706767
Malaysia,MYS,1930,0.28070176
Malaysia,MYS,1935,0.27142859
Malaysia,MYS,1940,0.26907632
Malaysia,MYS,1945,0.2636986
Malaysia,MYS,1950,0.25722542
Malaysia,MYS,1955,0.31034482
Malaysia,MYS,1960,0.37906975
Malaysia,MYS,1965,0.4770833
Malaysia,MYS,1970,0.5813953
Malaysia,MYS,1975,0.6882255
Malaysia,MYS,1980,0.7626628
Maldives,MDV,2015,0.95860285
Maldives,MDV,2020,0.96107054
Maldives,MDV,2025,0.9689656
Maldives,MDV,2030,0.98037076
Maldives,MDV,2035,0.9926625
Maldives,MDV,2040,1.0060914
Mali,MLI,2015,1.1149426
Mali,MLI,2020,1.1389729
Mali,MLI,2025,1.1563275
Mali,MLI,2030,1.1764705
Mali,MLI,2035,1.1948999
Mali,MLI,2040,1.2129033
Mali,MLI,1985,0.45217392
Mali,MLI,1990,0.49612403
Mali,MLI,1995,0.5390071
Mali,MLI,2000,0.5748503
Mali,MLI,2005,0.65909094
Mali,MLI,2010,1.097561
Mali,MLI,1870,1
Mali,MLI,1875,1
Mali,MLI,1880,1
Mali,MLI,1885,1
Mali,MLI,1890,1
Mali,MLI,1895,1
Mali,MLI,1900,1
Mali,MLI,1905,1
Mali,MLI,1910,1
Mali,MLI,1915,1
Mali,MLI,1920,0.33333334
Mali,MLI,1925,0.19999999
Mali,MLI,1930,0.16666667
Mali,MLI,1935,0.4285714
Mali,MLI,1940,0.46666664
Mali,MLI,1945,0.38888887
Mali,MLI,1950,0.39130434
Mali,MLI,1955,0.37037036
Mali,MLI,1960,0.3548387
Mali,MLI,1965,0.36842105
Mali,MLI,1970,0.33333334
Mali,MLI,1975,0.3478261
Mali,MLI,1980,0.40860215
Malta,MLT,2015,0.9887834
Malta,MLT,2020,1.0024855
Malta,MLT,2025,1.016881
Malta,MLT,2030,1.0299921
Malta,MLT,2035,1.0374415
Malta,MLT,2040,1.0453846
Malta,MLT,1985,0.8759777
Malta,MLT,1990,0.8997934
Malta,MLT,1995,0.94202894
Malta,MLT,2000,0.9422719
Malta,MLT,2005,0.9521179
Malta,MLT,2010,0.978533
Malta,MLT,1870,0.575
Malta,MLT,1875,0.6086956
Malta,MLT,1880,0.6481481
Malta,MLT,1885,0.6666666
Malta,MLT,1890,0.6891892
Malta,MLT,1895,0.7176471
Malta,MLT,1900,0.71641785
Malta,MLT,1905,0.7030303
Malta,MLT,1910,0.71590906
Malta,MLT,1915,0.7268293
Malta,MLT,1920,0.7488987
Malta,MLT,1925,0.7868852
Malta,MLT,1930,0.83534133
Malta,MLT,1935,0.8120567
Malta,MLT,1940,0.7648903
Malta,MLT,1945,0.75141245
Malta,MLT,1950,0.7395833
Malta,MLT,1955,0.7813212
Malta,MLT,1960,0.77799606
Malta,MLT,1965,0.78350514
Malta,MLT,1970,0.82089555
Malta,MLT,1975,0.8456376
Malta,MLT,1980,0.8523985
Mauritania,MRT,2015,0.76124567
Mauritania,MRT,2020,0.81803274
Mauritania,MRT,2025,0.87812495
Mauritania,MRT,2030,0.93740684
Mauritania,MRT,2035,1.020202
Mauritania,MRT,2040,1.0818309
Mauritius,MUS,2015,0.97902095
Mauritius,MUS,2020,1.005786
Mauritius,MUS,2025,1.0260708
Mauritius,MUS,2030,1.0385305
Mauritius,MUS,2035,1.0421686
Mauritius,MUS,2040,1.0413224
Mauritius,MUS,1985,0.819403
Mauritius,MUS,1990,0.8291055
Mauritius,MUS,1995,0.86166006
Mauritius,MUS,2000,0.89171124
Mauritius,MUS,2005,0.9257076
Mauritius,MUS,2010,0.9564767
Mauritius,MUS,1870,0.16129032
Mauritius,MUS,1875,0.17948718
Mauritius,MUS,1880,0.18367347
Mauritius,MUS,1885,0.19354838
Mauritius,MUS,1890,0.20512821
Mauritius,MUS,1895,0.22916667
Mauritius,MUS,1900,0.540146
Mauritius,MUS,1905,0.6258065
Mauritius,MUS,1910,0.515625
Mauritius,MUS,1915,0.5555556
Mauritius,MUS,1920,0.58558553
Mauritius,MUS,1925,0.5892116
Mauritius,MUS,1930,0.5839695
Mauritius,MUS,1935,0.5734266
Mauritius,MUS,1940,0.5856164
Mauritius,MUS,1945,0.60738254
Mauritius,MUS,1950,0.6331169
Mauritius,MUS,1955,0.64705884
Mauritius,MUS,1960,0.638009
Mauritius,MUS,1965,0.64952385
Mauritius,MUS,1970,0.677311
Mauritius,MUS,1975,0.71663916
Mauritius,MUS,1980,0.78099835
Mexico,MEX,2015,0.9845838
Mexico,MEX,2020,1.0009834
Mexico,MEX,2025,1.0151515
Mexico,MEX,2030,1.0301095
Mexico,MEX,2035,1.0397527
Mexico,MEX,2040,1.0531732
Mexico,MEX,1985,0.87758344
Mexico,MEX,1990,0.9141631
Mexico,MEX,1995,0.91937584
Mexico,MEX,2000,0.92978203
Mexico,MEX,2005,0.94438386
Mexico,MEX,2010,0.97210306
Mexico,MEX,1870,0.17460318
Mexico,MEX,1875,0.17567566
Mexico,MEX,1880,0.17777778
Mexico,MEX,1885,0.1923077
Mexico,MEX,1890,0.20512821
Mexico,MEX,1895,0.23622048
Mexico,MEX,1900,0.26865673
Mexico,MEX,1905,0.42207792
Mexico,MEX,1910,0.54913294
Mexico,MEX,1915,0.61413044
Mexico,MEX,1920,0.75147927
Mexico,MEX,1925,0.8238637
Mexico,MEX,1930,0.8791209
Mexico,MEX,1935,0.75770926
Mexico,MEX,1940,0.6678966
Mexico,MEX,1945,0.73745173
Mexico,MEX,1950,0.8040816
Mexico,MEX,1955,0.8262549
Mexico,MEX,1960,0.8345324
Mexico,MEX,1965,0.8059702
Mexico,MEX,1970,0.8834688
Mexico,MEX,1975,0.8278867
Mexico,MEX,1980,0.84375
Moldova,MDA,2015,1.0224719
Moldova,MDA,2020,1.0242991
Moldova,MDA,2025,1.0186567
Moldova,MDA,2030,1.0064397
Moldova,MDA,2035,0.99007225
Moldova,MDA,2040,0.9717315
Mongolia,MNG,2015,1.0710498
Mongolia,MNG,2020,1.068323
Mongolia,MNG,2025,1.0628166
Mongolia,MNG,2030,1.0542406
Mongolia,MNG,2035,1.043021
Mongolia,MNG,2040,1.0306122
Morocco,MAR,2015,0.7686781
Morocco,MAR,2020,0.8092715
Morocco,MAR,2025,0.8536285
Morocco,MAR,2030,0.89816934
Morocco,MAR,2035,0.9368308
Morocco,MAR,2040,0.9716885
Morocco,MAR,1985,0.528125
Morocco,MAR,1990,0.5681234
Morocco,MAR,1995,0.59780216
Morocco,MAR,2000,0.62823063
Morocco,MAR,2005,0.68058074
Morocco,MAR,2010,0.73927397
Morocco,MAR,1870,1
Morocco,MAR,1875,1
Morocco,MAR,1880,1
Morocco,MAR,1885,1
Morocco,MAR,1890,1
Morocco,MAR,1895,1
Morocco,MAR,1900,1
Morocco,MAR,1905,1
Morocco,MAR,1910,1
Morocco,MAR,1915,0.79999995
Morocco,MAR,1920,0.75
Morocco,MAR,1925,0.7272727
Morocco,MAR,1930,0.88235295
Morocco,MAR,1935,0.8095238
Morocco,MAR,1940,0.76
Morocco,MAR,1945,0.6774193
Morocco,MAR,1950,0.6666666
Morocco,MAR,1955,0.5294118
Morocco,MAR,1960,0.52238804
Morocco,MAR,1965,0.4423077
Morocco,MAR,1970,0.41333333
Morocco,MAR,1975,0.44221106
Morocco,MAR,1980,0.4901186
Mozambique,MOZ,2015,0.6419753
Mozambique,MOZ,2020,0.73155737
Mozambique,MOZ,2025,0.7892857
Mozambique,MOZ,2030,0.83091784
Mozambique,MOZ,2035,0.86498517
Mozambique,MOZ,2040,0.89617485
Mozambique,MOZ,1985,0.37096775
Mozambique,MOZ,1990,0.40127388
Mozambique,MOZ,1995,0.45000002
Mozambique,MOZ,2000,0.44720498
Mozambique,MOZ,2005,0.46774194
Mozambique,MOZ,2010,0.6007905
Mozambique,MOZ,1870,1
Mozambique,MOZ,1875,1
Mozambique,MOZ,1880,1
Mozambique,MOZ,1885,1
Mozambique,MOZ,1890,1
Mozambique,MOZ,1895,1
Mozambique,MOZ,1900,1
Mozambique,MOZ,1905,1
Mozambique,MOZ,1910,1
Mozambique,MOZ,1915,0.6666667
Mozambique,MOZ,1920,0.75
Mozambique,MOZ,1925,0.75
Mozambique,MOZ,1930,0.9166667
Mozambique,MOZ,1935,0.93750006
Mozambique,MOZ,1940,0.41379312
Mozambique,MOZ,1945,0.42857146
Mozambique,MOZ,1950,0.45833334
Mozambique,MOZ,1955,0.35238096
Mozambique,MOZ,1960,0.29710144
Mozambique,MOZ,1965,0.27058822
Mozambique,MOZ,1970,0.27647057
Mozambique,MOZ,1975,0.275
Mozambique,MOZ,1980,0.29946524
Myanmar,MMR,2015,0.9647651
Myanmar,MMR,2020,0.9138187
Myanmar,MMR,2025,0.8908356
Myanmar,MMR,2030,0.89875
Myanmar,MMR,2035,0.89413124
Myanmar,MMR,2040,0.89316237
Myanmar,MMR,1985,0.79999995
Myanmar,MMR,1990,1.0207613
Myanmar,MMR,1995,1.084375
Myanmar,MMR,2000,1.1010929
Myanmar,MMR,2005,1.0976192
Myanmar,MMR,2010,1.1263157
Myanmar,MMR,1870,0.125
Myanmar,MMR,1875,0.083333336
Myanmar,MMR,1880,0.055555552
Myanmar,MMR,1885,0.07142857
Myanmar,MMR,1890,0.048780486
Myanmar,MMR,1895,0.057692308
Myanmar,MMR,1900,0.16666666
Myanmar,MMR,1905,0.20833333
Myanmar,MMR,1910,0.25301203
Myanmar,MMR,1915,0.2936508
Myanmar,MMR,1920,0.3043478
Myanmar,MMR,1925,0.3219178
Myanmar,MMR,1930,0.35220125
Myanmar,MMR,1935,0.38787878
Myanmar,MMR,1940,0.40229884
Myanmar,MMR,1945,0.43975905
Myanmar,MMR,1950,0.51282054
Myanmar,MMR,1955,0.5337423
Myanmar,MMR,1960,0.54268295
Myanmar,MMR,1965,0.54010695
Myanmar,MMR,1970,0.6084656
Myanmar,MMR,1975,0.65365857
Myanmar,MMR,1980,0.7306273
Namibia,NAM,2015,1.1090047
Namibia,NAM,2020,1.0937972
Namibia,NAM,2025,1.0755814
Namibia,NAM,2030,1.0585774
Namibia,NAM,2035,1.038874
Namibia,NAM,2040,1.0312093
Nepal,NPL,2015,0.86006826
Nepal,NPL,2020,0.8973966
Nepal,NPL,2025,0.9375
Nepal,NPL,2030,1.005472
Nepal,NPL,2035,1.0323415
Nepal,NPL,2040,1.0836455
Nepal,NPL,1985,0.26712328
Nepal,NPL,1990,0.35620055
Nepal,NPL,1995,0.3979849
Nepal,NPL,2000,0.4940334
Nepal,NPL,2005,0.5914894
Nepal,NPL,2010,0.7276265
Nepal,NPL,1870,1
Nepal,NPL,1875,1
Nepal,NPL,1880,1
Nepal,NPL,1885,1
Nepal,NPL,1890,1
Nepal,NPL,1895,1
Nepal,NPL,1900,1
Nepal,NPL,1905,1
Nepal,NPL,1910,0.5
Nepal,NPL,1915,0.5
Nepal,NPL,1920,0.18181817
Nepal,NPL,1925,0.16666667
Nepal,NPL,1930,0.16666667
Nepal,NPL,1935,0.14285713
Nepal,NPL,1940,0.125
Nepal,NPL,1945,0.111111104
Nepal,NPL,1950,0.099999994
Nepal,NPL,1955,0.090909086
Nepal,NPL,1960,0.12
Nepal,NPL,1965,0.14285713
Nepal,NPL,1970,0.14285713
Nepal,NPL,1975,0.13846155
Nepal,NPL,1980,0.150838
Netherlands,NLD,2015,1
Netherlands,NLD,2020,1.0162115
Netherlands,NLD,2025,1.029035
Netherlands,NLD,2030,1.0436643
Netherlands,NLD,2035,1.05589
Netherlands,NLD,2040,1.0690846
Netherlands,NLD,1985,0.9420152
Netherlands,NLD,1990,0.9538745
Netherlands,NLD,1995,0.95949596
Netherlands,NLD,2000,0.9742908
Netherlands,NLD,2005,0.9717064
Netherlands,NLD,2010,0.985581
Netherlands,NLD,1870,0.70487106
Netherlands,NLD,1875,0.74425286
Netherlands,NLD,1880,0.7655367
Netherlands,NLD,1885,0.7932961
Netherlands,NLD,1890,0.820442
Netherlands,NLD,1895,0.8469945
Netherlands,NLD,1900,0.8756757
Netherlands,NLD,1905,0.9157895
Netherlands,NLD,1910,0.95384616
Netherlands,NLD,1915,0.9368932
Netherlands,NLD,1920,0.97393376
Netherlands,NLD,1925,0.9817768
Netherlands,NLD,1930,0.99115044
Netherlands,NLD,1935,0.9832285
Netherlands,NLD,1940,0.9780439
Netherlands,NLD,1945,0.9731286
Netherlands,NLD,1950,0.96639997
Netherlands,NLD,1955,0.96984124
Netherlands,NLD,1960,0.98888886
Netherlands,NLD,1965,0.9505852
Netherlands,NLD,1970,0.95281935
Netherlands,NLD,1975,0.93132156
Netherlands,NLD,1980,0.93241924
New Zealand,NZL,2015,1.0682465
New Zealand,NZL,2020,1.0512334
New Zealand,NZL,2025,1.0325048
New Zealand,NZL,2030,1.0105871
New Zealand,NZL,2035,0.98929965
New Zealand,NZL,2040,0.9725759
New Zealand,NZL,1985,0.96176225
New Zealand,NZL,1990,0.9688027
New Zealand,NZL,1995,0.99830645
New Zealand,NZL,2000,1.0185342
New Zealand,NZL,2005,1.0287405
New Zealand,NZL,2010,1.082397
New Zealand,NZL,1870,1.0697675
New Zealand,NZL,1875,1.2572348
New Zealand,NZL,1880,1.1543027
New Zealand,NZL,1885,1.0184697
New Zealand,NZL,1890,1.0966921
New Zealand,NZL,1895,1.030445
New Zealand,NZL,1900,0.94553375
New Zealand,NZL,1905,0.8839104
New Zealand,NZL,1910,0.934363
New Zealand,NZL,1915,0.96402884
New Zealand,NZL,1920,0.9948979
New Zealand,NZL,1925,0.9749216
New Zealand,NZL,1930,0.9883721
New Zealand,NZL,1935,0.998679
New Zealand,NZL,1940,1.0012594
New Zealand,NZL,1945,0.9856631
New Zealand,NZL,1950,0.98195326
New Zealand,NZL,1955,0.9785056
New Zealand,NZL,1960,0.98333335
New Zealand,NZL,1965,0.9824561
New Zealand,NZL,1970,0.96651983
New Zealand,NZL,1975,0.9640523
New Zealand,NZL,1980,0.96093106
Nicaragua,NIC,2015,1.0864553
Nicaragua,NIC,2020,1.0889487
Nicaragua,NIC,2025,1.0925221
Nicaragua,NIC,2030,1.0930787
Nicaragua,NIC,2035,1.0899887
Nicaragua,NIC,2040,1.085896
Nicaragua,NIC,1985,0.5693161
Nicaragua,NIC,1990,0.79615384
Nicaragua,NIC,1995,0.91042054
Nicaragua,NIC,2000,1.0105264
Nicaragua,NIC,2005,1.0773027
Nicaragua,NIC,2010,1.0772728
Nicaragua,NIC,1870,0.65
Nicaragua,NIC,1875,0.64
Nicaragua,NIC,1880,0.6896552
Nicaragua,NIC,1885,0.6486486
Nicaragua,NIC,1890,0.65217394
Nicaragua,NIC,1895,0.6428572
Nicaragua,NIC,1900,0.75510204
Nicaragua,NIC,1905,0.75652176
Nicaragua,NIC,1910,0.74603176
Nicaragua,NIC,1915,0.8091603
Nicaragua,NIC,1920,0.80985916
Nicaragua,NIC,1925,0.7592593
Nicaragua,NIC,1930,0.76331353
Nicaragua,NIC,1935,0.8242425
Nicaragua,NIC,1940,0.8597561
Nicaragua,NIC,1945,0.91358024
Nicaragua,NIC,1950,0.95569617
Nicaragua,NIC,1955,0.74881524
Nicaragua,NIC,1960,0.59205776
Nicaragua,NIC,1965,0.4985755
Nicaragua,NIC,1970,0.4285714
Nicaragua,NIC,1975,0.4541578
Nicaragua,NIC,1980,0.51076317
Niger,NER,2015,0.6179402
Niger,NER,2020,0.7421203
Niger,NER,2025,0.8223844
Niger,NER,2030,0.88935286
Niger,NER,2035,0.94545454
Niger,NER,2040,0.9919743
Niger,NER,1985,0.29545453
Niger,NER,1990,0.34591195
Niger,NER,1995,0.37297297
Niger,NER,2000,0.4009901
Niger,NER,2005,0.45454544
Niger,NER,2010,0.55510205
Niger,NER,1870,1
Niger,NER,1875,1
Niger,NER,1880,1
Niger,NER,1885,1
Niger,NER,1890,1
Niger,NER,1895,1
Niger,NER,1900,1
Niger,NER,1905,1
Niger,NER,1910,1
Niger,NER,1915,1
Niger,NER,1920,0.16666667
Niger,NER,1925,0.13636364
Niger,NER,1930,0.13333333
Niger,NER,1935,0.10638298
Niger,NER,1940,0.111111104
Niger,NER,1945,0.10169492
Niger,NER,1950,0.114754096
Niger,NER,1955,0.1060606
Niger,NER,1960,0.114285715
Niger,NER,1965,0.120000005
Niger,NER,1970,0.16455695
Niger,NER,1975,0.2022472
Niger,NER,1980,0.24074072
North America,,2015,1.0062159
North America,,2020,1.0121418
North America,,2025,1.0176768
North America,,2030,1.0216162
North America,,2035,1.0241432
North America,,2040,1.0276489
North America,,1870,0.95584476
North America,,1875,0.9728831
North America,,1880,0.96211135
North America,,1885,0.96260226
North America,,1890,0.98714566
North America,,1895,0.9972979
North America,,1900,1.0295388
North America,,1905,1.0346843
North America,,1910,1.0558484
North America,,1915,1.0590909
North America,,1920,1.0844206
North America,,1925,1.0801609
North America,,1930,1.0850034
North America,,1935,1.0498664
North America,,1940,1.0489438
North America,,1945,1.0450917
North America,,1950,1.0178815
North America,,1955,1.0138209
North America,,1960,1.0047733
North America,,1965,0.98920065
North America,,1970,0.98782563
North America,,1975,0.96818787
North America,,1980,0.96325916
North America,,1985,0.97635984
North America,,1990,0.9874027
North America,,1995,0.98189294
North America,,2000,0.9899346
North America,,2005,0.99771225
North America,,2010,1.0054104
Norway,NOR,2015,1.0292888
Norway,NOR,2020,1.0268232
Norway,NOR,2025,1.02005
Norway,NOR,2030,1.0166806
Norway,NOR,2035,1.0107974
Norway,NOR,2040,1.007438
Norway,NOR,1985,0.963285
Norway,NOR,1990,0.97800183
Norway,NOR,1995,0.9894459
Norway,NOR,2000,1.0034662
Norway,NOR,2005,1.0212044
Norway,NOR,2010,1.0349345
Norway,NOR,1870,0.8358862
Norway,NOR,1875,0.840249
Norway,NOR,1880,0.84220904
Norway,NOR,1885,0.83864915
Norway,NOR,1890,0.83870965
Norway,NOR,1895,0.8174205
Norway,NOR,1900,0.8362761
Norway,NOR,1905,0.8538813
Norway,NOR,1910,0.8751836
Norway,NOR,1915,0.89173794
Norway,NOR,1920,0.91386867
Norway,NOR,1925,0.93419176
Norway,NOR,1930,0.94929576
Norway,NOR,1935,0.9706294
Norway,NOR,1940,0.9875691
Norway,NOR,1945,1.0040928
Norway,NOR,1950,1.0040431
Norway,NOR,1955,0.98007965
Norway,NOR,1960,0.96093756
Norway,NOR,1965,0.9534314
Norway,NOR,1970,0.93386537
Norway,NOR,1975,0.9392265
Norway,NOR,1980,0.94775337
Oceania,,2015,0.99664956
Oceania,,2020,0.9994314
Oceania,,2025,0.99989724
Oceania,,2030,1.001771
Oceania,,2035,1.001081
Oceania,,2040,0.9990335
Oceania,,1870,0.7599883
Oceania,,1875,0.83640397
Oceania,,1880,0.8681383
Oceania,,1885,0.8864811
Oceania,,1890,0.9149341
Oceania,,1895,0.83731645
Oceania,,1900,0.9503605
Oceania,,1905,0.9746729
Oceania,,1910,0.96887827
Oceania,,1915,0.83416134
Oceania,,1920,0.9282211
Oceania,,1925,0.97204286
Oceania,,1930,0.9674131
Oceania,,1935,0.96523756
Oceania,,1940,0.95946676
Oceania,,1945,0.951169
Oceania,,1950,0.9512779
Oceania,,1955,0.9471893
Oceania,,1960,0.9516086
Oceania,,1965,0.95635015
Oceania,,1970,0.9204155
Oceania,,1975,0.9484269
Oceania,,1980,0.9717263
Oceania,,1985,0.97525567
Oceania,,1990,0.98248845
Oceania,,1995,0.99526626
Oceania,,2000,1.0054966
Oceania,,2005,1.0152032
Oceania,,2010,1.0241235
Pakistan,PAK,2015,0.72861356
Pakistan,PAK,2020,0.80878186
Pakistan,PAK,2025,0.87945205
Pakistan,PAK,2030,0.9351852
Pakistan,PAK,2035,0.9719387
Pakistan,PAK,2040,1.0074073
Pakistan,PAK,1985,0.3550914
Pakistan,PAK,1990,0.39534882
Pakistan,PAK,1995,0.44698548
Pakistan,PAK,2000,0.5009381
Pakistan,PAK,2005,0.5882353
Pakistan,PAK,2010,0.6146646
Pakistan,PAK,1870,0
Pakistan,PAK,1875,0
Pakistan,PAK,1880,0
Pakistan,PAK,1885,1
Pakistan,PAK,1890,1
Pakistan,PAK,1895,0.5
Pakistan,PAK,1900,0.5
Pakistan,PAK,1905,0.25
Pakistan,PAK,1910,0.25
Pakistan,PAK,1915,0.24
Pakistan,PAK,1920,0.28947368
Pakistan,PAK,1925,0.27586207
Pakistan,PAK,1930,0.26804122
Pakistan,PAK,1935,0.26168224
Pakistan,PAK,1940,0.25641027
Pakistan,PAK,1945,0.24806201
Pakistan,PAK,1950,0.2384106
